StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q16_8_TEXT,Q17_1,Q18_1,Q19,Q20_Browser,Q20_Version,Q20_Operating System,Q20_Resolution,Q21_1,Q21_2,Q21_3,Q21_4,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q23_9,Q23_10,Q23_11,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q26,Q27,Bots,Q32 - Topics,Q23 - Sentiment Polarity,Q23 - Sentiment Score,Q23 - Sentiment,Q23 - Topics
2018-12-08 22:04:29,2018-12-08 22:12:56,0,67.85.85.160,100,507,1,2018-12-08 22:12:57,R_3HIyVP3yyBrlfWE,,,,,40.8520050048828125,-73.91290283203125,anonymous,EN,HCMN,2,49,3,3,1,1,1,1,1,,2,,1,,0,10,33,,,,,5,3,2,5,100,10,100,50,50,90,75,100,75,30,70,100,0,100,75,50,50,75,70,95,50,80,90,10,80,70,50,50,50,90,50,50,100,1,I did not make a purchase on Black Friday and Cyber Monday.,,,,,,
2018-12-08 22:02:26,2018-12-08 22:13:58,0,173.123.136.1,100,692,1,2018-12-08 22:13:58,R_82DqgrZ6VUyD1tL,,,,,30.0738983154296875,-95.6201019287109375,anonymous,EN,HNGY,1,48,1,4,1,1,1,0,2,2,,,1,,98,98,45,,,,,5,2,4,5,89,87,96,82,7,57,89,92,72,24,65,89,91,90,91,14,79,78,75,86,29,89,89,77,85,15,1,29,9,87,39,87,88,1,Nothing,,,,,,
2018-12-08 22:07:20,2018-12-08 22:14:11,0,99.49.217.113,100,411,1,2018-12-08 22:14:12,R_PYvBM15cAnkq5rP,,,,,30.63409423828125,-88.08460235595703125,anonymous,EN,Z38D,2,26,6,3,1,1,0,0,2,1,,,1,,0,58,1,,,,,2,4,3,2,80,75,94,91,42,74,81,86,76,35,52,55,51,84,52,39,44,54,50,51,40,64,75,76,83,75,28,62,75,87,90,36,80,3,A new TV,,,,,,
2018-12-08 22:11:19,2018-12-08 22:14:50,0,68.190.130.181,100,210,1,2018-12-08 22:14:50,R_26lt1jyFwtDFYTD,,,,,45.506103515625,-91.73819732666015625,anonymous,EN,KCYZ,1,25,6,5,0,0,0,1,1,,2,,7,,,,51,,,,,2,5,5,1,67,76,85,85,71,76,80,93,96,67,65,57,62,55,56,54,58,65,66,60,58,60,54,54,56,57,40,54,54,100,100,93,53,1,Nothing,,,,,,
2018-12-08 22:09:46,2018-12-08 22:15:00,0,72.84.199.63,100,314,1,2018-12-08 22:15:00,R_31tjYTEiu5fiS7a,,,,,37.4781951904296875,-77.5854034423828125,anonymous,EN,LEK7,2,33,6,3,0,0,0,0,1,,1,,7,,,,48,,,,,2,4,3,3,60,40,90,85,85,70,75,95,95,70,50,50,45,60,45,40,50,50,55,60,35,45,50,50,50,50,45,35,45,80,70,25,40,1,Nothing,,,,,,
2018-12-08 22:09:33,2018-12-08 22:15:37,0,73.17.49.130,100,364,1,2018-12-08 22:15:38,R_1Nq9nmctqE1I20A,,,,,42.062103271484375,-70.8043975830078125,anonymous,EN,4WWI,2,27,6,4,0,0,1,0,3,,,2,6,,,,22,,,,,4,4,3,2,82,65,90,68,30,51,75,81,33,50,25,70,62,90,55,20,25,70,41,24,10,50,50,50,50,50,25,25,50,82,16,71,40,2,Purchased a few video games that were on sale for myself as well as gifts for friends. Also a headlamp and some cat toys as gifts for family members.,,,,,,
2018-12-08 22:12:10,2018-12-08 22:15:52,0,97.88.229.41,100,221,1,2018-12-08 22:15:52,R_1TUwOBdMdQ3zKjT,,,,,44.0496063232421875,-92.48960113525390625,anonymous,EN,XNGV,2,39,6,6,1,0,1,0,2,1,,,1,,30,26,24,,,,,4,3,3,2,61,61,60,62,56,38,23,77,74,26,54,79,78,83,78,54,60,66,77,75,66,60,83,65,78,76,34,57,69,94,82,47,92,3,I bought a New Computer and New Monitor.,,,,,,
2018-12-08 22:12:23,2018-12-08 22:16:26,0,184.166.174.146,100,242,1,2018-12-08 22:16:27,R_2flpBJgmHhpHY97,,,,,39.08050537109375,-108.4496002197265625,anonymous,EN,YMGA,2,51,6,6,0,0,0,0,3,,,2,1,,33,98,6,,,,,3,1,1,1,52,52,52,85,62,89,52,63,85,65,32,53,51,51,52,17,53,52,54,60,51,53,50,52,50,51,21,53,53,52,84,29,51,2,food gifts for some family members and friends,,,,,,
2018-12-08 22:10:25,2018-12-08 22:17:13,0,174.232.39.43,100,407,1,2018-12-08 22:17:13,R_1GHAiFrxVDwEttc,,,,,41.1403961181640625,-81.8583984375,anonymous,EN,IPJY,1,38,6,6,1,1,0,0,1,,2,,6,,,,36,,,,,1,5,4,1,70,65,85,80,40,100,90,40,85,10,40,50,50,70,40,20,50,70,65,65,15,35,50,50,90,40,10,70,30,90,95,10,70,1,nothing,,,,,,
2018-12-08 22:13:25,2018-12-08 22:17:15,0,98.224.132.90,100,229,1,2018-12-08 22:17:15,R_BxBGMjgzCT8rsK5,,,,,42.2422027587890625,-83.18070220947265625,anonymous,EN,NPLL,2,38,6,3,0,0,0,0,1,,2,,7,,,,23,,,,,1,4,3,1,87,94,91,91,51,89,90,97,89,53,53,54,55,57,56,33,54,56,59,60,78,81,74,70,71,74,34,71,72,69,78,93,98,2,An office chair,,,,,,
2018-12-08 22:07:50,2018-12-08 22:17:23,0,73.132.19.8,100,573,1,2018-12-08 22:17:24,R_6WG2RwFFgNnkeoF,,,,,38.815704345703125,-77.6215972900390625,anonymous,EN,FLUN,2,28,2,5,1,1,0,0,1,,1,,1,,8,61,48,,,,,2,4,4,1,69,69,73,69,46,73,68,96,84,43,25,69,60,78,59,30,53,72,66,65,39,47,65,56,75,54,36,61,61,94,70,41,44,2,"I bought a refurbished Xbox 360 S, a stainless steel toaster, a power bank, a Bluetooth USB dongle, a micro-USB cable, and an external hard drive case.",,,,,,
2018-12-08 22:09:58,2018-12-08 22:18:13,0,108.215.91.38,100,494,1,2018-12-08 22:18:13,R_BYCD6WshDJGTiLL,,,,,32.260406494140625,-90.08969879150390625,anonymous,EN,OHAE,1,55,6,4,0,0,0,0,2,2,,,1,,9,50,25,,,,,4,2,2,4,95,75,90,90,65,70,75,90,95,15,95,91,50,88,40,75,41,50,71,50,76,94,50,50,47,48,26,42,40,85,42,59,76,1,one PS4 controller from Amazon,,,,,,
2018-12-08 22:13:42,2018-12-08 22:18:41,0,172.58.140.145,100,299,1,2018-12-08 22:18:42,R_3Gebr89O2iBmJb1,,,,,41.880401611328125,-87.72229766845703125,anonymous,EN,EWAC,2,26,6,4,1,1,1,1,2,2,,,1,,63,69,14,,,,,5,4,4,3,100,100,51,57,54,46,56,100,100,97,94,100,100,55,53,58,52,48,100,96,93,68,100,97,49,59,63,33,49,89,58,59,78,3,"Well I made a lot of purchases on the days following thanksgiving which was a very good thing to do after eating turkey I decided to purchase a new television ",,,,,,
2018-12-08 22:12:16,2018-12-08 22:19:23,0,98.144.48.105,100,427,1,2018-12-08 22:19:23,R_b9q9D2w19h4WY9P,,,,,43.140899658203125,-87.9073028564453125,anonymous,EN,DFQV,1,37,6,5,0,0,0,0,1,,1,,7,,,,51,,,,,2,5,4,1,40,75,70,87,51,90,80,84,70,50,53,60,60,82,74,50,77,75,68,71,50,53,54,65,85,85,69,80,67,90,54,50,75,1,"Women's tops, board games, and toys.",,,,,,
2018-12-08 22:15:06,2018-12-08 22:20:34,0,98.217.106.148,100,328,1,2018-12-08 22:20:34,R_z21UWNlAvTNLMFX,,,,,42.2245025634765625,-70.8910980224609375,anonymous,EN,ATSF,2,30,2,6,1,0,1,0,1,,1,,5,,,30,22,,,,,3,2,3,4,65,57,88,82,40,95,74,86,69,34,75,66,58,80,61,45,55,64,64,58,49,63,69,70,69,65,49,68,70,85,69,56,71,3,"TV, Internet routers and modems.",,,,,,
2018-12-08 22:17:16,2018-12-08 22:20:40,0,12.23.70.2,100,203,1,2018-12-08 22:20:40,R_1PTw6jPqil3pDOd,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,OUC7,2,36,6,3,0,0,0,0,1,,2,,1,,0,20,10,,,,,1,5,5,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2,I bought a VR headset and a few video games.,,,,,,
2018-12-08 22:15:25,2018-12-08 22:23:21,0,69.92.199.201,100,475,1,2018-12-08 22:23:22,R_VVIYfXh5hSgLVAZ,,,,,33.653900146484375,-85.83820343017578125,anonymous,EN,YJJB,1,54,6,4,1,0,1,0,1,,2,,6,,,,1,,,,,1,5,3,1,100,100,100,100,50,100,100,100,100,50,50,100,100,100,100,50,100,100,100,100,50,100,100,100,100,100,50,100,100,100,75,75,100,2,"crockpot, 32 inch tv, google chromecast",,,,,,
2018-12-08 22:17:55,2018-12-08 22:23:31,0,100.38.62.209,100,335,1,2018-12-08 22:23:31,R_bQHuX2sVehNgnrb,,,,,40.7050933837890625,-73.2429962158203125,anonymous,EN,G2HB,2,27,6,2,1,0,1,1,2,1,,,1,,19,19,33,,,,,5,1,2,5,96,69,100,91,10,73,90,100,100,54,90,94,63,98,78,2,70,85,92,95,12,92,92,55,97,70,2,65,76,98,80,35,91,2,I purchased a lot of clothes and a video game,,,,,,
2018-12-08 22:10:55,2018-12-08 22:23:46,0,67.8.193.168,100,771,1,2018-12-08 22:23:47,R_0CKoaLni9nFumoV,,,,,28.9093017578125,-81.19219970703125,anonymous,EN,TAZZ,1,50,6,3,1,0,1,0,1,,2,,1,,84,15,10,,,,,1,1,5,2,100,100,100,100,95,100,100,100,100,50,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,ps4 for my son,,,,,,
2018-12-08 22:17:56,2018-12-08 22:24:40,0,104.153.218.49,100,404,1,2018-12-08 22:24:41,R_sM7J1cBTRYWjG5X,,,,,38.622406005859375,-92.54560089111328125,anonymous,EN,9BNV,1,35,6,6,0,0,0,0,3,,,1,1,,1,40,26,,,,,2,4,3,2,50,50,50,70,60,80,60,75,85,55,50,50,50,50,50,50,50,50,40,45,60,50,50,50,50,50,50,50,50,50,30,40,50,2,"socks, doll clothes, robot kit, xbox controller charger",,,,,,
2018-12-08 22:21:15,2018-12-08 22:25:20,0,97.73.97.68,100,245,1,2018-12-08 22:25:20,R_9H3rcjdHQC5Rp2p,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,XUTJ,1,24,4,5,0,0,0,0,3,,,1,6,,,,20,,,,,1,5,5,1,50,100,100,100,100,100,100,100,50,100,100,50,100,100,100,100,100,100,100,50,100,100,50,100,100,100,100,100,100,100,50,100,100,1,I didn't buy anything on Black Friday or Cyber Monday in 2018.,,,,,,
2018-12-08 22:20:47,2018-12-08 22:26:14,0,68.185.137.140,100,327,1,2018-12-08 22:26:14,R_2fdIdvt49rSVNre,,,,,35.1360931396484375,-84.845703125,anonymous,EN,9wll,1,37,"2,6",5,0,0,0,0,1,,2,,6,,,,44,,,,,2,5,4,1,50,50,50,50,75,60,50,60,50,30,50,50,50,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,50,50,40,50,55,3,"Gifts for husband (clothes, cologne). Some household items and perfume from Target",,,,,,
2018-12-08 22:21:43,2018-12-08 22:27:03,0,32.217.12.236,100,319,1,2018-12-08 22:27:03,R_1E0Sqvo8ukxBAPH,,,,,41.3347015380859375,-72.30860137939453125,anonymous,EN,H679,1,50,6,5,0,0,1,0,3,,,1,1,,0,70,7,,,,,2,4,5,1,50,50,50,50,50,50,50,50,50,25,50,50,50,50,50,50,50,50,50,50,50,50,75,75,75,75,75,75,75,75,75,75,75,2,"I bought some Lego sets, but they were not for Christmas/holiday presents.",,,,,,
2018-12-08 22:21:30,2018-12-08 22:27:28,0,181.230.135.9,100,358,1,2018-12-08 22:27:28,R_3iEeWFkB9SArfPV,,,,,-34.587493896484375,-58.6725006103515625,anonymous,EN,OIJT,1,26,6,5,0,0,1,0,1,,2,,2,,,20,22,,,,,1,5,5,1,70,70,70,70,70,81,70,70,70,50,70,70,70,70,70,59,60,70,59,59,50,70,70,70,70,70,93,70,70,70,63,93,88,2,Clothes and shoes,,,,,,
2018-12-08 22:13:43,2018-12-08 22:28:39,0,69.88.196.176,100,896,1,2018-12-08 22:28:39,R_ROhuwJWbUnG5e8x,,,,,40.770904541015625,-83.815399169921875,anonymous,EN,EJNW,1,29,6,3,1,1,0,0,4,,,2,1,,60,55,36,,,,,5,1,1,3,50,50,70,40,75,60,20,80,50,25,80,50,50,50,50,40,35,30,75,60,70,75,50,30,40,50,14,50,24,85,27,75,72,2,"Tablets 
 toddler doodle mat
Cabage Patch Doll
Various toys
Raiders hat
Sun Glasses
Coffee Pot
Blender",,,,,,
2018-12-08 22:23:59,2018-12-08 22:29:55,0,73.217.236.246,100,355,1,2018-12-08 22:29:55,R_QhyKvlUKOz6Vtdf,,,,,39.01519775390625,-94.26039886474609375,anonymous,EN,JJKP,2,25,1,2,1,1,1,1,4,,,1,8,Hebrew Israelite not religious,,0,26,,,,,1,5,1,1,5,83,97,100,51,100,100,87,18,35,55,42,97,67,71,65,51,50,51,18,51,50,29,65,15,87,29,53,58,71,23,67,80,1,nothing,,,,,,
2018-12-08 22:26:29,2018-12-08 22:31:56,0,71.47.227.74,100,326,1,2018-12-08 22:31:56,R_8rjHcCN5XswQisN,,,,,28.138397216796875,-80.65239715576171875,anonymous,EN,E8XB,2,33,6,4,1,1,1,1,2,2,,,1,,35,95,10,,,,,5,1,1,5,75,40,95,75,50,0,25,100,100,25,90,85,65,85,65,25,40,15,90,90,90,80,85,55,80,70,55,10,0,100,100,70,95,2,I bought some video games for my playstation along with a headset to communicate with others.,,,,,,
2018-12-08 22:26:21,2018-12-08 22:32:00,0,173.69.62.51,100,338,1,2018-12-08 22:32:00,R_xrZAYCy41s8jB8R,,,,,41.7845001220703125,-71.39589691162109375,anonymous,EN,ZAMA,1,43,6,5,0,0,0,0,1,,2,,8,nothing,,0,41,,,,,1,5,4,1,85,86,89,86,55,90,90,86,86,34,60,74,75,75,75,75,75,75,74,75,75,74,81,90,88,88,81,88,89,90,90,97,88,2,"I bought LOL toys for my daughters, grilling accessories for my dad, clothes and adidas sneakers for my son, and a planter set for my mother in law",,,,,,
2018-12-08 22:32:50,2018-12-08 22:39:15,0,24.218.212.201,100,384,1,2018-12-08 22:39:16,R_31uPJxG9SkKaAA8,,,,,42.6826019287109375,-71.10900115966796875,anonymous,EN,w76O,1,22,6,5,1,0,1,0,4,,,1,1,,10,15,22,,,,,2,4,3,1,75,50,75,51,50,100,75,100,85,50,50,70,100,75,100,75,25,75,50,70,50,75,50,50,100,50,50,50,50,100,100,100,50,2,I purchased playstation VR games and some clothes,,,,,,
2018-12-08 22:42:04,2018-12-08 22:45:03,0,73.114.21.57,100,179,1,2018-12-08 22:45:04,R_2Cw9v8LG4QtBSdG,,,,,42.0998992919921875,-72.57830047607421875,anonymous,EN,7IOC,1,27,6,6,0,0,0,0,1,,2,,1,,11,19,22,,,,,1,4,5,1,100,99,96,98,58,83,83,88,74,67,43,93,96,96,94,82,93,99,88,82,46,78,94,95,94,99,66,89,94,97,63,95,98,1,Nothing,,,,,,
2018-12-08 22:37:25,2018-12-08 22:46:23,0,185.242.5.99,100,538,1,2018-12-08 22:46:23,R_9LWHkZtjxhfdgNr,,,,,36.1721038818359375,-115.12239837646484375,anonymous,EN,ZD6Y,2,28,6,5,1,1,1,1,2,1,,,1,,80,90,31,,,,,4,2,1,2,81,99,59,96,11,53,45,75,74,8,100,74,87,41,61,80,64,54,55,34,100,100,76,87,54,67,12,23,44,72,26,80,68,2,a new smartphone,,,,,,
2018-12-08 22:40:49,2018-12-08 22:51:50,0,216.107.34.19,100,660,1,2018-12-08 22:51:50,R_296RvPSnDzhGg24,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,LYSE,2,33,3,6,0,1,1,1,2,2,,,1,,100,100,31,,,,,4,3,4,3,88,64,89,88,40,39,33,49,57,64,70,39,27,50,20,46,34,48,45,28,32,21,34,16,25,13,20,49,29,34,14,17,32,2,cake,,,,,,
2018-12-08 22:49:22,2018-12-08 22:56:57,0,75.69.152.152,100,455,1,2018-12-08 22:56:58,R_2S2F1j8qoZUp376,,,,,43.218505859375,-71.52770233154296875,anonymous,EN,J2GX,2,56,6,7,0,0,0,0,1,,2,,7,,,,30,,,,,1,5,4,1,70,70,70,70,50,85,70,70,70,60,50,75,75,75,75,50,75,75,75,75,75,60,70,70,70,70,70,70,70,70,70,70,70,1,nothing,,,,,,
2018-12-08 22:58:47,2018-12-08 23:04:56,0,38.132.116.182,100,368,1,2018-12-08 23:04:56,R_3PBtTObT7HoGaTw,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,LLGX,2,36,2,2,0,0,0,0,1,,2,,6,,,,29,,,,,2,4,4,3,50,50,50,50,50,50,50,90,90,50,50,50,50,50,50,30,50,50,70,70,45,50,50,50,50,50,50,50,50,50,80,80,80,1,"Nothing. Black Friday shopping has never been my thing. Plus, I can purchase cheap stuff online all year.",Foreign,,,,,
2018-12-08 23:05:07,2018-12-08 23:09:01,0,66.66.124.187,100,234,1,2018-12-08 23:09:02,R_1HcsQ6QERqKJfo5,,,,,43.1396026611328125,-77.45600128173828125,anonymous,EN,W3WD,1,27,6,6,0,0,0,0,1,,2,,7,,,,33,,,,,1,5,5,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50,50,1,I did not purchase anything this year.,,,,,,
2018-12-08 23:07:55,2018-12-08 23:11:29,0,100.37.101.232,100,213,1,2018-12-08 23:11:29,R_12hwdnU9WqViWxt,,,,,40.7626953125,-73.77449798583984375,anonymous,EN,HBOB,2,36,2,5,1,1,1,1,3,,,1,7,,,,33,,,,,4,3,3,3,83,51,87,51,9,38,39,91,73,25,24,86,31,90,50,2,50,55,86,85,20,60,80,30,90,50,10,55,50,85,85,70,70,2,Dress shirts.,,,,,,
2018-12-08 23:06:02,2018-12-08 23:14:10,0,24.220.217.99,100,488,1,2018-12-08 23:14:10,R_UzMeCVB5GoBEvjX,,,,,45.466094970703125,-98.48560333251953125,anonymous,EN,RZV1,1,63,6,5,0,0,0,0,1,,1,,1,,0,90,43,,,,,1,5,4,1,88,88,88,88,56,88,88,90,90,70,75,84,84,88,88,70,78,88,88,88,81,77,85,85,85,85,79,80,85,88,88,85,85,1,pens and lotion,,,,,,
2018-12-08 23:12:34,2018-12-08 23:18:16,0,24.163.129.52,100,342,1,2018-12-08 23:18:16,R_2azC8dmLKG9NC9s,,,,,43.1602020263671875,-88.11280059814453125,anonymous,EN,4WHO,2,19,6,2,0,0,0,1,1,,1,,1,,30,25,51,,,,,3,2,2,4,70,65,80,70,50,80,70,90,95,25,40,60,60,60,60,15,80,60,75,75,35,40,50,50,50,50,20,50,50,70,80,40,35,3,Nintendo Switch,,,,,,
2018-12-08 23:12:23,2018-12-08 23:18:56,0,171.99.156.253,100,392,1,2018-12-08 23:18:57,R_CakPQ0toFEnPa8N,,,,,13.6833038330078125,100.5,anonymous,EN,NPEJ,1,36,2,5,1,1,1,1,1,,1,,5,,,50,15,,,,,5,3,2,5,64,51,96,95,1,95,68,53,51,22,35,86,50,73,50,1,42,50,71,68,62,84,82,20,83,29,1,30,6,99,86,92,88,3,"Clothes, shoes and some accessories.",,,,,,
2018-12-08 23:51:41,2018-12-08 23:56:15,0,71.197.127.14,100,274,1,2018-12-08 23:56:16,R_1liU3n1p6SjHEDS,,,,,38.6708984375,-121.15290069580078125,anonymous,EN,cpkv,2,29,3,2,0,0,0,1,3,,,1,7,,,,5,,,,,3,3,3,3,52,41,79,100,60,50,82,82,45,41,55,71,78,97,89,1,52,62,54,61,68,56,55,69,95,93,54,52,52,94,55,54,62,1,none,,,,,,
2018-12-08 23:53:32,2018-12-08 23:57:02,0,137.25.84.115,100,210,1,2018-12-08 23:57:02,R_6FDXCBFNa11si4h,,,,,33.96929931640625,-118.03369903564453125,anonymous,EN,6NBP,1,31,3,5,1,1,1,1,1,,2,,1,,9,83,5,,,,,1,4,5,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,I didnt purchase anything,Dupe,,,,,
2018-12-08 23:52:45,2018-12-08 23:57:19,0,47.13.231.96,100,273,1,2018-12-08 23:57:19,R_3hxAjtmaHeNpUBp,,,,,33.8927001953125,-87.1667022705078125,anonymous,EN," BE4M",2,37,6,3,1,1,0,0,2,2,,,1,,81,60,1,,,,,5,2,1,5,63,19,99,85,29,26,84,91,70,26,65,62,40,97,50,27,20,87,41,38,37,72,55,38,69,25,29,15,18,75,56,43,81,1,NOTHING,,,,,,
2018-12-08 23:52:38,2018-12-08 23:57:47,0,73.169.185.208,100,308,1,2018-12-08 23:57:47,R_2TMgsCwvQI129zc,,,,,47.5746002197265625,-122.393402099609375,anonymous,EN,3ZXM,2,41,6,5,0,0,0,0,1,,1,,6,,,,49,,,,,3,4,4,2,51,50,66,82,32,64,50,80,70,31,50,51,52,85,49,20,47,52,72,70,36,65,50,51,66,64,20,50,51,81,60,22,53,1,I did not shop on either of those days.,,,,,,
2018-12-08 23:54:48,2018-12-08 23:58:46,0,162.229.201.83,100,237,1,2018-12-08 23:58:47,R_2EuYGMZzmvSw8AF,,,,,32.393707275390625,-97.32869720458984375,anonymous,EN,X62R,2,43,6,5,1,1,0,1,2,2,,,1,,80,87,45,,,,,2,4,3,2,82,76,77,84,55,78,82,87,87,47,86,76,75,79,75,50,74,78,83,76,77,77,76,76,76,76,51,75,76,77,76,74,76,1,Nothing,,,,,,
2018-12-08 23:54:22,2018-12-08 23:58:57,0,107.170.186.79,100,274,1,2018-12-08 23:58:57,R_1K8dfj5jSM3TCw4,,,,,40.730804443359375,-73.99749755859375,anonymous,EN,UUOX,2,28,6,5,0,1,1,1,2,2,,,3,,,100,5,,,,,4,4,4,4,91,91,89,92,88,87,100,90,100,79,86,100,99,90,82,91,97,100,89,100,87,83,100,97,91,88,90,94,100,97,100,95,96,2,I purchase the shoes.,,,,,,
2018-12-08 23:54:01,2018-12-08 23:59:07,0,99.111.17.43,100,306,1,2018-12-08 23:59:07,R_2t4OKRpPaZY1ZRr,,,,,33.1934051513671875,-86.794403076171875,anonymous,EN,A9QA,2,30,6,5,0,0,1,0,2,2,,,1,,69,45,1,,,,,2,2,3,2,50,73,88,63,69,27,83,90,100,83,85,85,89,88,84,75,77,84,65,87,74,88,62,92,88,90,85,79,80,81,82,43,71,1,Nothing,,,,,,
2018-12-08 23:52:48,2018-12-08 23:59:19,0,174.73.124.98,100,390,1,2018-12-08 23:59:19,R_126hITfnOR8UOG2,,,,,30.3632965087890625,-91.0919036865234375,anonymous,EN,WCYK,2,32,6,6,0,0,0,0,1,,2,,7,,,,19,,,,,1,5,5,1,30,50,75,75,50,100,50,95,85,25,50,50,50,90,50,50,74,50,65,35,75,50,50,50,75,50,75,100,75,75,30,90,50,1,Nothing.,,,,,,
2018-12-08 23:53:06,2018-12-08 23:59:31,0,75.167.253.169,100,384,1,2018-12-08 23:59:31,R_2B3uHu70LMlWnPE,,,,,33.5102996826171875,-112.05560302734375,anonymous,EN,3CGB,1,46,6,4,0,0,0,0,1,,2,,7,,,,3,,,,,2,2,4,2,50,50,50,50,65,90,50,90,50,50,65,75,75,75,75,75,75,75,75,75,75,75,41,51,51,51,53,51,51,86,29,33,51,2,Electronics,,,,,,
2018-12-08 23:53:42,2018-12-08 23:59:33,0,24.28.191.242,100,350,1,2018-12-08 23:59:33,R_3lYo4ptHutCGcoy,,,,,31.8383026123046875,-106.53639984130859375,anonymous,EN,YINN,2,28,"2,5",6,0,0,1,1,2,1,,,1,,52,51,45,,,,,4,4,3,4,78,50,100,62,53,52,79,97,98,86,61,91,60,88,72,39,56,71,78,88,53,88,84,64,80,68,53,53,73,99,94,72,80,2,"shoes ",,,,,,
2018-12-08 23:54:09,2018-12-09 00:00:14,0,216.82.154.61,100,364,1,2018-12-09 00:00:14,R_1NsTlhclwzlmG3B,,,,,29.5612945556640625,-97.962799072265625,anonymous,EN,1KDE,2,62,1,6,0,0,0,0,1,,1,,1,,98,100,45,,,,,1,5,1,5,75,75,85,85,75,75,75,85,85,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1,Nothing out of the ordinary,,,,,,
2018-12-08 23:53:14,2018-12-09 00:00:21,0,24.72.160.50,100,426,1,2018-12-09 00:00:21,R_1jVu750kw9r0ZG3,,,,,30.0850067138671875,-94.2606964111328125,anonymous,EN,KVJG,1,65,6,3,0,1,1,0,2,1,,,6,,,,45,,,,,2,4,3,2,65,65,85,67,51,63,63,90,85,64,50,90,90,98,90,72,92,90,80,84,82,98,91,92,92,88,53,81,90,90,75,68,91,1,The Hulu $12 for a year special.,,,,,,
2018-12-08 23:56:38,2018-12-09 00:00:27,0,137.152.185.53,100,228,1,2018-12-09 00:00:27,R_25Y4yD4UklmB0Pb,,,,,33.5153045654296875,-112.1212005615234375,anonymous,EN,EMLG,2,21,6,5,0,1,1,1,3,,,1,6,,,,3,,,,,3,3,3,3,100,50,71,51,76,17,50,100,100,11,100,61,50,50,56,57,72,50,56,73,13,91,76,13,52,0,100,0,6,89,50,98,55,2,"a pot, a blanket",,,,,,
2018-12-08 23:52:25,2018-12-09 00:00:31,0,45.51.164.224,100,485,1,2018-12-09 00:00:32,R_ewBlIBRRvCgdHrj,,,,,33.7415924072265625,-116.97299957275390625,anonymous,EN,WHJ7,2,50,6,3,1,0,0,0,2,2,,,1,,55,50,5,,,,,3,2,2,4,80,60,95,70,95,50,55,95,95,50,85,65,70,85,50,60,35,55,85,80,85,70,70,65,75,45,80,30,25,85,75,55,90,1,(1) Amazon Fire tablet,,,,,,
2018-12-08 23:53:56,2018-12-09 00:01:46,0,184.101.36.177,100,470,1,2018-12-09 00:01:47,R_W8JY8AdFYB8WySR,,,,,33.502105712890625,-112.0305023193359375,anonymous,EN,8GWI,2,62,6,6,0,0,0,0,2,2,,,1,,100,100,3,,,,,5,1,1,5,85,85,85,85,75,85,85,95,95,60,85,80,80,90,80,80,80,80,80,80,80,80,90,90,90,90,90,70,90,95,95,60,90,2,A pressure washer and a gas mask to use to clean my pool after I drain it this month.,,,,,,
2018-12-08 23:54:32,2018-12-09 00:02:27,0,73.166.67.215,100,475,1,2018-12-09 00:02:28,R_BxGOHScweearmqR,,,,,30.019805908203125,-95.40869903564453125,anonymous,EN,OLCK,2,26,1,4,1,1,1,0,4,,,1,1,,50,51,45,,,,,2,5,3,3,64,94,65,58,39,59,57,63,43,59,58,58,87,44,39,48,55,69,64,51,69,60,57,47,51,55,52,60,55,57,59,42,69,3,Tv,,,,,,
2018-12-08 23:57:19,2018-12-09 00:03:04,0,172.14.33.236,100,344,1,2018-12-09 00:03:04,R_1lzzqzAE1UIMdBW,,,,,38.0030975341796875,-121.91719818115234375,anonymous,EN,NRPT,1,30,6,5,1,0,0,1,3,,,2,1,,55,47,8,,,,,4,3,4,4,97,4,95,11,8,13,8,81,3,20,15,94,5,98,28,1,1,8,47,1,12,5,83,1,45,1,1,1,1,47,1,33,75,1,nothing,,,,,,
